"","id","date","country","hazard_type","hazard_subtype","trigger","trigger_name","fatalities","injuries","source_name","source_link","location_description","location_accuracy","hazard_size","distance","population","countrycode","continentcode","tstamp","latitude","longitude","magnitude","tsunami_ind","damage_range","houses_damaged"
"6857",6888,2015-03-18,"","landslide","Landslide","Unknown","",0,0,"WTRF","http://www.wtrf.com/story/28554491/landslide-reduces-oh-sr-646-to-1-lane-in-jefferson-county-oh","Below_road",NA,"Small",7.93943,3924,"US",NA,"Fri Apr 03 2015 19:28:30 GMT+0000 (UTC)",40.4115,-80.7844,NA,NA,NA,NA
"6858",6889,2015-03-15,"","landslide","Landslide","Continuous_rain","",0,0,"","","Unknown",NA,"Medium",12.18347,14711,"IN","AS","Mon Jul 13 2015 19:28:41 GMT+0000 (UTC)",34.0786,74.3836,NA,NA,NA,NA
"6859",6890,2015-03-15,"","landslide","Landslide","Continuous_rain","",0,0,"Rising Kashmir","http://www.risingkashmir.com/landslide-earth-sinking-in-bla/","Unknown",NA,"Medium",13.97334,77276,"IN","AS","Fri Apr 03 2015 19:50:19 GMT+0000 (UTC)",34.0968,74.4117,NA,NA,NA,NA
"6860",6891,2015-03-15,"","landslide","Landslide","Continuous_rain","",0,0,"Rising Kashmir","http://www.risingkashmir.com/landslide-earth-sinking-in-bla/","Unknown",NA,"Small",3.17259,14965,"IN","AS","Fri Apr 03 2015 20:30:19 GMT+0000 (UTC)",34.1327,74.5594,NA,NA,NA,NA
"6861",6893,2015-03-18,"","landslide","Landslide","Continuous_rain","",0,0,"El Comercio","http://www.elcomercio.com/actualidad/deslizamientos-cuenca-loja-lluvia-clima.html","Above_road",NA,"Small",18.88784,13035,"EC","SA","Thu Apr 23 2015 19:36:37 GMT+0000 (UTC)",-4.3313,-79.7811,NA,NA,NA,NA
"6862",6900,2015-03-18,"","landslide","Landslide","Continuous_rain","",0,0,"El Comercio","http://www.elcomercio.com/actualidad/deslizamientos-cuenca-loja-lluvia-clima.html","Unknown",NA,"Medium",1.82885,117796,"EC","SA","Thu May 14 2015 17:30:34 GMT+0000 (UTC)",-4.0094,-79.2073,NA,NA,NA,NA
"6863",6901,2015-03-18,"","landslide","Landslide","Continuous_rain","",0,0,"El Comercio","http://www.elcomercio.com/actualidad/deslizamientos-cuenca-loja-lluvia-clima.html","Above_road",NA,"Medium",17.57187,18565,"EC","SA","Thu May 14 2015 17:40:17 GMT+0000 (UTC)",-4.138,-79.4069,NA,NA,NA,NA
"6864",6902,2015-03-18,"","landslide","Landslide","Continuous_rain","",0,0,"El Comercio","http://www.elcomercio.com/actualidad/deslizamientos-cuenca-loja-lluvia-clima.html","Above_road",NA,"Medium",10.16196,276964,"EC","SA","Thu May 14 2015 17:51:47 GMT+0000 (UTC)",-2.866,-79.0892,NA,NA,NA,NA
"6865",6903,2015-03-06,"","landslide","Mudslide","Rain","",0,0,"WYMT","http://www.wkyt.com/wymt/home/headlines/Martin-county-homeowner-faces-thousands-in-repairs-after-mudslide-296976331.html","Above_road",NA,"Medium",7.14177,717,"US",NA,"Fri May 15 2015 22:34:57 GMT+0000 (UTC)",37.9176,-82.4895,NA,NA,NA,NA
"6866",6904,2015-03-19,"","landslide","Rockfall","Unknown","",0,0,"Oregonian","http://www.oregonlive.com/roadreport/index.ssf/2015/03/thursday_evening_portland-area_17.html","Above_road",NA,"Medium",3.14289,15962,"US",NA,"Fri May 15 2015 23:01:17 GMT+0000 (UTC)",45.5137,-122.3701,NA,NA,NA,NA
"6867",6905,2015-03-21,"","landslide","Rockfall","Rain","",0,0,"FOCUS Information Agency","http://www.focus-fen.net/news/2015/03/21/366938/landslide-closes-bulgarias-varvara-velingrad-road.html","Above_road",NA,"Medium",10.78914,8745,"BG","EU","Fri May 15 2015 23:10:58 GMT+0000 (UTC)",42.1205,24.1185,NA,NA,NA,NA
"6868",6906,2015-03-21,"","landslide","Landslide","Rain","",0,0,"FOCUS Information Agency","http://www.focus-fen.net/news/2015/03/21/366943/2-landslides-hamper-traffic-along-bulgarias-kyustendil-dupnitsa-road.html","Above_road",NA,"Medium",13.95527,1784,"BG","EU","Fri May 15 2015 23:23:53 GMT+0000 (UTC)",42.2481,22.8963,NA,NA,NA,NA
"6869",6907,2015-03-21,"","landslide","Landslide","Continuous_rain","",0,0,"Tribune","http://www.tribuneindia.com/news/jammu-kashmir/landslide-shuts-jammu-kishtwar-highway-3-000-stranded/56664.html","Above_road",NA,"Medium",15.82736,20553,"IN","AS","Thu May 28 2015 14:57:13 GMT+0000 (UTC)",33.1754,75.8103,NA,NA,NA,NA
"6870",6908,2015-03-15,"","landslide","Landslide","Unknown","",0,0,"Tribune","http://www.tribuneindia.com/news/jammu-kashmir/landslide-shuts-jammu-kishtwar-highway-3-000-stranded/56664.html","Above_road",NA,"Medium",6.42945,17748,"IN","AS","Fri May 15 2015 23:45:28 GMT+0000 (UTC)",33.0977,75.5787,NA,NA,NA,NA
"6871",6909,2015-03-24,"","landslide","Mudslide","Downpour","",0,0,"trome","http://trome.pe/actualidad/chosica-y-santa-eulalia-afectados-cinco-huaicos-2043094","Unknown",NA,"Medium",0.84357,6406,"PE","SA","Thu May 21 2015 18:35:56 GMT+0000 (UTC)",-11.9161,-76.6791,NA,NA,NA,NA
"6872",6910,2015-03-24,"","landslide","Debris_Flow","Downpour","",8,25,"International Business Times","http://www.ibtimes.com/least-seven-dead-peru-landslide-1857838","Urban_area",NA,"Medium",2.60673,5800,"PE","SA","Thu May 21 2015 20:03:11 GMT+0000 (UTC)",-11.9233,-76.6853,NA,NA,NA,NA
"6873",6911,2015-03-21,"","landslide","Mudslide","Unknown","",0,0,"Peninsula Daily News","http://www.peninsuladailynews.com/article/20150321/news/303219929/slide-briefly-closes-road-west-of-port-angeles-see-video-from-drone","Above_road",NA,"Small",10.70271,19038,"US",NA,"Sat May 16 2015 20:48:28 GMT+0000 (UTC)",48.1389,-123.5711,NA,NA,NA,NA
"6874",6912,2015-03-21,"","landslide","Rockfall","No_Apparent_trigger","",1,1,"SFGATE","http://www.sfgate.com/news/article/Point-Reyes-landslide-victim-ID-d-as-S-F-woman-6152798.php","Bluff",NA,"Medium",11.25584,1819,"US",NA,"Sat May 16 2015 21:22:01 GMT+0000 (UTC)",37.9873,-122.8135,NA,NA,NA,NA
"6875",6913,2012-12-26,"","landslide","Landslide","Unknown","",0,0,"Northumberland Gazette","http://www.northumberlandgazette.co.uk/news/local-news/watch-construction-work-starts-on-major-northumberland-landslide-1-7173049","Below_road",NA,"Medium",1.26466,2007,"GB","EU","Mon May 18 2015 15:28:31 GMT+0000 (UTC)",55.3022,-1.8699,NA,NA,NA,NA
"6876",6914,2015-03-21,"","landslide","Landslide","Unknown","",0,0,"AOL Travel","http://travel.aol.co.uk/2015/03/24/face-of-jesus-appears-cliff-south-america-landslide/","Natural_slope",NA,"Medium",1.4794,4350,"CO","SA","Mon May 18 2015 15:58:30 GMT+0000 (UTC)",1.1656,-76.8755,NA,NA,NA,NA
"6877",6915,2015-03-23,"","landslide","Mudslide","Unknown","5.6 miles southeast of Neah Bay",0,0,"Peninsula Daily News","http://www.peninsuladailynews.com/article/20150324/news/303249993/mudslide-narrows-state-highway-112-near-neah-bay-to-1-lane-for-about","Above_road",NA,"Small",45.74035,3532,"US",NA,"Sat May 23 2015 01:38:35 GMT+0000 (UTC)",48.3475,-124.523,NA,NA,NA,NA
"6878",6916,2015-05-18,"","landslide","Mudslide","Rain","",92,40,"Reuters","http://www.msn.com/en-us/news/world/colombia-rescuers-search-for-landslide-victims-78-dead/ar-BBjYX6i","Deforested_slope",NA,"Large",3.09014,6428,"CO","SA","Tue Feb 09 2016 16:13:05 GMT+0000 (UTC)",5.9681,-76.0113,NA,NA,NA,NA
"6879",6917,2015-05-20,"","landslide","Landslide","Downpour","",8,0,"Xinhua News","http://news.xinhuanet.com/english/2015-05/21/c_134259443.htm","Urban_area",NA,"Medium",6.28197,1171633,"CN","AS","Thu May 21 2015 16:02:51 GMT+0000 (UTC)",26.6017,106.657,NA,NA,NA,NA
"6880",6918,2015-03-20,"","landslide","Landslide","Unknown","",0,0,"Harrison Daily","http://harrisondaily.com/news/gaither-landslide-requires-repairs-road-power-lines-shifting/article_23d6cc8c-d267-11e4-9d8d-b72de67f3d1c.html#user-comment-area","Below_road",NA,"Small",10.15474,12943,"US",NA,"Thu May 21 2015 18:56:27 GMT+0000 (UTC)",36.1807,-93.203,NA,NA,NA,NA
"6881",6919,2015-03-24,"","landslide","Landslide","Rain","",0,0,"KMTR","http://www.kmtr.com/news/local/Wind--Rain--Landslide-Deerhorn-Road-Lane-County-297444181.html","Above_road",NA,"Small",18.07171,1045,"US",NA,"Thu May 21 2015 19:08:18 GMT+0000 (UTC)",44.0772,-122.7348,NA,NA,NA,NA
"6882",6961,2015-06-09,"","landslide","Mudslide","Downpour","",0,0,"ABC Kolo 8","http://www.kolotv.com/home/headlines/Mudslide-Closes-Six-Mile-Canyon-306733801.html","Above_road",NA,"Small",6.38728,855,"US",NA,"Thu Jun 25 2015 19:03:03 GMT+0000 (UTC)",39.3108,-119.5756,NA,NA,NA,NA
"6883",6920,2015-03-14,"","landslide","Landslide","Flooding","",0,0,"Clermont Sun","http://clermontsun.com/2015/03/26/wolfpen-closed-after-landslide/","Below_road",NA,"Small",2.40349,2620,"US",NA,"Fri May 22 2015 19:11:16 GMT+0000 (UTC)",39.1537,-84.2361,NA,NA,NA,NA
"6884",6921,2015-03-27,"","landslide","Landslide","Rain","",0,0,"KOMO","http://www.komonews.com/news/local/Des-Moines-mudslide-damages-at-least-one-home-297847801.html","Bluff",NA,"Medium",2.81002,29673,"US",NA,"Wed May 27 2015 21:35:54 GMT+0000 (UTC)",47.3765,-122.3241,NA,NA,NA,NA
"6885",6922,2015-03-28,"","landslide","Landslide","Snowfall_snowmelt","",0,0,"FOCUS","http://www.focus-fen.net/news/2015/03/28/367779/landslide-triggers-in-the-village-of-osina-three-houses-at-imminent-threat-mayor.html","Above_road",NA,"Medium",7.87986,2802,"BG","EU","Fri May 22 2015 20:35:57 GMT+0000 (UTC)",41.6432,24.0725,NA,NA,NA,NA
"6886",6923,2015-03-28,"","landslide","Landslide","Downpour","",12,0,"Jakarta Post","http://www.thejakartapost.com/news/2015/03/29/7-villagers-die-landslide-sukabumi.html","Deforested_slope",NA,"Medium",8.12964,276414,"ID","AS","Fri May 22 2015 21:54:50 GMT+0000 (UTC)",-6.9237,107,NA,NA,NA,NA
"6887",6924,2015-03-28,"","landslide","Landslide","Downpour","",0,0,"Economic Times","http://articles.economictimes.indiatimes.com/2015-03-29/news/60602941_1_fresh-floods-water-level-heavy-rainfall","Urban_area",NA,"Medium",10.1796,8036,"IN","AS","Fri May 22 2015 21:16:00 GMT+0000 (UTC)",33.8765,74.7725,NA,NA,NA,NA
"6888",6925,2015-03-28,"","landslide","Landslide","Downpour","",0,0,"Economic Times","http://articles.economictimes.indiatimes.com/2015-03-29/news/60602941_1_fresh-floods-water-level-heavy-rainfall","Above_road",NA,"Medium",7.40215,1242,"IN","AS","Fri May 22 2015 21:08:27 GMT+0000 (UTC)",33.0186,75.2405,NA,NA,NA,NA
"6889",6926,2015-03-23,"","landslide","Mudslide","Continuous_rain","",16,0,"KashmirWatch","http://kashmirwatch.com/news.php/2015/03/30/mudslide-buries-4-houses-in-chadoora.html","Urban_area",NA,"Medium",8.98583,8036,"IN","AS","Tue May 26 2015 22:26:54 GMT+0000 (UTC)",33.9415,74.79,NA,NA,NA,NA
"6890",6927,2015-05-22,"","landslide","Landslide","Unknown","",NA,NA,"Peninsula Daily News","http://www.peninsuladailynews.com/article/20150330/NEWS/150339999","Above_road",NA,"Small",45.41327,3532,"US",NA,"Sat May 23 2015 01:42:34 GMT+0000 (UTC)",48.34812216,-124.5245511,NA,NA,NA,NA
"6891",6928,2015-03-31,"","landslide","Landslide","Construction","",4,0,"Indian Express","http://indianexpress.com/article/india/india-others/4-killed-in-landslide-in-chamoli/","Above_road",NA,"Medium",24.26124,13865,"IN","AS","Tue May 26 2015 22:07:44 GMT+0000 (UTC)",30.6145,79.8102,NA,NA,NA,NA
"6892",6929,2015-03-30,"","landslide","Landslide","Unknown","",10,8,"Daiji World","http://www.daijiworld.com/news/news_disp.asp?n_id=308138","Unknown",NA,"Medium",1.67711,6074,"BI","AF","Tue May 26 2015 22:33:25 GMT+0000 (UTC)",-3.96,29.4318,NA,NA,NA,NA
"6893",6930,2015-03-30,"","landslide","Landslide","Mining_digging","",9,2,"Straits Times","http://www.straitstimes.com/news/asia/south-east-asia/story/nine-dead-landslide-myanmar-jade-mine-state-media-20150401","Mine_construction",NA,"Medium",113.7334,90894,"MM","AS","Wed May 27 2015 21:46:22 GMT+0000 (UTC)",25.6115,96.2907,NA,NA,NA,NA
"6894",6931,2015-03-23,"","landslide","Landslide","Continuous_rain","",0,0,"Hindustan Times","http://www.hindustantimes.com/india-news/sinking-sliding-land-in-budgam-triggers-migration/article1-1332899.aspx","Unknown",NA,"Large",3.63502,13565,"IN","AS","Wed May 27 2015 22:07:49 GMT+0000 (UTC)",33.7099,74.7959,NA,NA,NA,NA
"6895",6932,2015-03-23,"","landslide","Landslide","Continuous_rain","",0,0,"Hindustan Times","http://www.hindustantimes.com/india-news/sinking-sliding-land-in-budgam-triggers-migration/article1-1332899.aspx","Above_road",NA,"Medium",1.39111,6755,"IN","AS","Wed May 27 2015 22:12:32 GMT+0000 (UTC)",34.0796,74.0357,NA,NA,NA,NA
"6896",6933,2015-03-23,"","landslide","Landslide","Continuous_rain","",0,0,"Hindustan Times","http://www.hindustantimes.com/india-news/sinking-sliding-land-in-budgam-triggers-migration/article1-1332899.aspx","Unknown",NA,"Medium",12.78009,8036,"IN","AS","Wed May 27 2015 22:21:38 GMT+0000 (UTC)",33.9344,74.6566,NA,NA,NA,NA
"6897",6934,2015-03-23,"","landslide","Landslide","Continuous_rain","",0,0,"Hindustan Times","http://www.hindustantimes.com/india-news/sinking-sliding-land-in-budgam-triggers-migration/article1-1332899.aspx","Unknown",NA,"Medium",9.14912,4690,"IN","AS","Wed May 27 2015 22:29:45 GMT+0000 (UTC)",34.0096,74.5915,NA,NA,NA,NA
"6898",6935,2015-06-10,"","landslide","Landslide","Downpour","",15,0,"Independent","http://www.independent.ie/world-news/asia-pacific/landslide-triggered-by-heavy-rain-buries-six-villages-in-nepal-31294302.html","Unknown",NA,"Large",63.17192,22903,"NP","AS","Thu Jun 11 2015 15:14:08 GMT+0000 (UTC)",27.5905,87.7955,NA,NA,NA,NA
"6899",6936,2015-06-18,"","landslide","Landslide","Monsoon","",1,0,"eKantipur","http://www.ekantipur.com/2015/06/21/national/highways-await-repair-face-landslide-risk/406826.html","Above_road",NA,"Medium",16.87199,2e+05,"NP","AS","Wed Jun 24 2015 19:50:31 GMT+0000 (UTC)",28.2974,83.8,NA,NA,NA,NA
"6900",6937,2013-08-09,"","landslide","Landslide","Unknown","",0,0,"eKantipur","http://www.ekantipur.com/2013/08/09/top-story/landslide-obstructs-pokhara-baglung-highway/376158.html","Above_road",NA,"Medium",14.90738,23296,"NP","AS","Wed Jun 24 2015 20:06:11 GMT+0000 (UTC)",28.2741,83.7417,NA,NA,NA,NA
"6901",6938,2015-06-21,"","landslide","","Unknown","",0,1,"UK Nip","http://uknip.co.uk/2015/06/21/woman-rescue-after-landslide-in-east-cowes/","Above_road",NA,"Small",1.21966,6166,"GB","EU","Wed Jun 24 2015 20:22:06 GMT+0000 (UTC)",50.7662,-1.2772,NA,NA,NA,NA
"6902",6939,2014-04-27,"","landslide","Landslide","Continuous_rain","",0,0,"Isle of Wight","http://iwradio.co.uk/news/stay-away-plea-east-cowes-landslip-worsens/","Above_road",NA,"Small",1.13851,6166,"GB","EU","Wed Jun 24 2015 20:25:37 GMT+0000 (UTC)",50.766,-1.2786,NA,NA,NA,NA
"6903",6940,2015-06-19,"","landslide","Landslide","Continuous_rain","",0,0,"FOX 21 News","http://fox21news.com/2015/06/19/landslide-forces-cheyenne-mt-zoo-to-relocate-animals/","Natural_slope",NA,"Medium",6.75748,6900,"US",NA,"Wed Jun 24 2015 20:42:17 GMT+0000 (UTC)",38.7714,-104.8574,NA,NA,NA,NA
"6904",6941,2015-05-26,"","landslide","Riverbank_Collapse","Unknown","",0,0,"Vietnam News","https://www.google.com/url?rct=j&sa=t&url=http://vietnamnews.vn/society/270854/landslide-sweeps-away-road-and-houses.html&ct=ga&cd=CAEYBSoUMTQ5MTQ5Mzg4MTc0ODYwNTU4MDgyGjU2Y2M5ZmI4OGM2MjA4ODc6Y29tOmVuOlVT&usg=AFQjCNG4DMf5nb7ArRf-_RrRZmOJAh12Hw","Above_river",NA,"Medium",0.59143,0,"VN","AS","Wed Jul 01 2015 19:55:00 GMT+0000 (UTC)",10.006,105.7492,NA,NA,NA,NA
"6905",6943,2015-06-17,"","landslide","Landslide","Continuous_rain","",0,0,"The Tico Times","http://www.ticotimes.net/2015/06/19/travel-alert-route-702-chachagua-la-fortuna-closed-least-three-months","Below_road",NA,"Small",5.96634,3010,"CR",NA,"Wed Feb 10 2016 18:57:23 GMT+0000 (UTC)",10.44,-84.6089,NA,NA,NA,NA
"6906",6944,2015-06-20,"","landslide","Landslide","Continuous_rain","",0,0,"Focus Information Agency","http://www.focus-fen.net/news/2015/06/20/375922/landslide-triggered-under-the-central-square-of-bulgarias-plovdiv.html","Other",NA,"Small",0.70765,340494,"BG","EU","Thu Jun 25 2015 13:57:46 GMT+0000 (UTC)",42.1436,24.7502,NA,NA,NA,NA
"6907",6945,2015-06-19,"","landslide","Landslide","Monsoon","",0,0,"E-Pao","http://e-pao.net/GP.asp?src=34..200615.jun15","Above_road",NA,"Medium",46.89414,223523,"IN","AS","Thu Jun 25 2015 14:16:41 GMT+0000 (UTC)",25.16,93.686,NA,NA,NA,NA
"6908",6946,2015-06-17,"","landslide","Landslide","Continuous_rain","",6,21,"Townhall","http://townhall.com/news/world/2015/06/20/heavy-rains-in-southern-china-kill-18-leave-4-missing-n2015117","Natural_slope",NA,"Large",14.82058,0,"CN","AS","Thu Jun 25 2015 15:01:59 GMT+0000 (UTC)",27.0988,104.5767,NA,NA,NA,NA
"6909",6947,2015-06-21,"","landslide","Landslide","Rain","",0,0,"The Tribune India","http://www.tribuneindia.com/news/uttarakhand/rain-disrupts-kedarnath-yatra-for-three-hours/96406.html","Above_road",NA,"Small",13.32984,2130,"IN","AS","Thu Jun 25 2015 15:21:35 GMT+0000 (UTC)",30.0261,78.6278,NA,NA,NA,NA
"6910",6948,2015-06-22,"","landslide","Rockfall","Monsoon","",0,0,"dna","http://www.dnaindia.com/india/report-landslide-on-mumbai-pune-expressway-2097780","Above_road",NA,"Small",2.97918,64460,"IN","AS","Wed Aug 12 2015 21:32:45 GMT+0000 (UTC)",18.7686,73.3678,NA,NA,NA,NA
"6911",6949,2015-06-22,"","landslide","Landslide","Downpour","",12,0,"dna","http://www.dnaindia.com/india/report-ratnagiri-landslide-at-least-12-people-feared-buried-under-debris-2097800","",NA,"Medium",0.73263,9142,"IN","AS","Thu Jun 25 2015 15:32:30 GMT+0000 (UTC)",17.5861,73.1742,NA,NA,NA,NA
"6912",6950,2015-06-22,"","landslide","Landslide","Continuous_rain","",5,0,"Business Standard","http://www.business-standard.com/article/pti-stories/5-killed-in-landslide-in-maharashtra-115062201135_1.html","Unknown",NA,"Medium",0.77358,16060,"IN","AS","Thu Jun 25 2015 16:04:01 GMT+0000 (UTC)",19.029,73.311,NA,NA,NA,NA
"6913",6951,2015-06-21,"","landslide","Mudslide","Downpour","",0,0,"Herald-Mail Media","http://www.heraldmailmedia.com/news/local/mudslide-reported-morning-after-storm-in-washington-county/article_1ff6264c-185a-11e5-893b-cba1cf9442bb.html","Unknown",NA,"Small",4.05258,2953,"US",NA,"Thu Jun 25 2015 16:12:27 GMT+0000 (UTC)",39.544,-77.7175,NA,NA,NA,NA
"6914",6952,2015-06-18,"","landslide","Mudslide","Continuous_rain","",0,0,"McAlester  News-Capital","http://www.mcalesternews.com/news/local_news/heavy-rains-bring-mudslide-highway-closure/article_37f53eb3-0afb-56a8-b9fd-30ab091d9367.html","Below_road",NA,"Small",19.40495,2739,"US",NA,"Thu Jun 25 2015 16:22:37 GMT+0000 (UTC)",35.1087,-95.6457,NA,NA,NA,NA
"6915",6953,2015-06-18,"","landslide","Landslide","Unknown","",0,0,"CBS Pittsburgh","http://pittsburgh.cbslocal.com/2015/06/19/landslide-downed-tree-closes-part-of-hulton-bridge-detour-route/","Above_road",NA,"Small",2.15077,1432,"US",NA,"Thu Jun 25 2015 16:30:42 GMT+0000 (UTC)",40.481,-79.8801,NA,NA,NA,NA
"6916",6954,2015-06-18,"","landslide","Landslide","Tropical_Cyclone","Tropical Storm Bill",0,0,"ABC","http://www.kltv.com/story/29356021/major-oklahoma-texas-highway-partly-reopened-after-landslide","Above_road",NA,"Small",7.00621,2683,"US",NA,"Wed Nov 04 2015 21:00:29 GMT+0000 (UTC)",34.4406,-97.128,NA,NA,NA,NA
"6917",6955,2015-06-16,"","landslide","mudslide","Downpour","",0,0,"Cody Enterprise","http://www.codyenterprise.com/news/local/article_ea501e5c-152b-11e5-91b1-cb9febd90941.html","Above_road",NA,"Small",74.46097,9520,"US",NA,"Thu Jun 25 2015 17:48:30 GMT+0000 (UTC)",44.4944,-109.9919,NA,NA,NA,NA
"6918",6956,2015-06-16,"","landslide","Landslide","Continuous_rain","",0,0,"5 News KFSM","http://5newsonline.com/2015/06/16/highway-23-in-franklin-county-closed-due-to-landslide/","Natural_slope",NA,"Small",25.20737,3684,"US",NA,"Thu Jun 25 2015 18:19:39 GMT+0000 (UTC)",35.7131,-93.8001,NA,NA,NA,NA
"6919",6957,2015-06-16,"","landslide","Landslide","Continuous_rain","",0,0,"Fox 8 WWCP","http://www.fox8tv.com/News/NewsDetails.asp?NewsID=17617","Above_road",NA,"Small",0.59899,20978,"US",NA,"Mon Jun 20 2016 18:00:15 GMT+0000 (UTC)",40.3316,-78.9261,NA,NA,NA,NA
"6920",6958,2015-06-15,"","landslide","Mudslide","Flooding","",0,0,"The Intelligence","http://www.theintell.com/news/local/mudslide-closes-river-road-in-nockamixon/article_99d8fdc0-f2f8-54af-b672-817db4cace72.html","Unknown",NA,"Small",6.74021,1233,"US",NA,"Thu Jun 25 2015 18:31:13 GMT+0000 (UTC)",40.5606,-75.1735,NA,NA,NA,NA
"6921",6959,2015-06-12,"","landslide","Mudslide","Downpour","",0,0,"The Bakersfield Californian","http://www.bakersfield.com/News/2015/06/13/Highways-closed-after.html","Above_road",NA,"Small",1.66514,14414,"US",NA,"Mon May 09 2016 19:33:37 GMT+0000 (UTC)",35.1433,-118.4688,NA,NA,NA,NA
"6922",6960,2015-06-10,"","landslide","Landslide","Continuous_rain","",0,0,"Fox 6 WRBC","http://www.myfoxal.com/story/29300583/landslide-causes-tuscaloosa-county-road-to-wash-away","Below_road",NA,"Medium",7.27361,23330,"US",NA,"Thu Jun 25 2015 18:55:17 GMT+0000 (UTC)",33.2907,-87.5506,NA,NA,NA,NA
"6923",6962,2015-06-18,"","landslide","Landslide","Continuous_rain","",0,0,"Goa","http://www.goacom.com/goa-news-highlights/27394-cm-announces-rs1-lakh-ex-gratia-for-dongri-landslide-hit-families","Unknown",NA,"Medium",4.44416,5656,"IN","AS","Thu Jun 25 2015 19:15:05 GMT+0000 (UTC)",15.4465,73.927,NA,NA,NA,NA
"6924",6963,2015-06-19,"","landslide","Landslide","Rain","",0,0,"The Statesmen","http://www.thestatesman.com/news/northeast/27-graves-damaged-in-mizoram-landslide/70263.html","Natural_slope",NA,"Medium",2.55543,265331,"IN","AS","Thu Jun 25 2015 19:28:48 GMT+0000 (UTC)",23.7131,92.7362,NA,NA,NA,NA
"6925",6964,2015-06-17,"","landslide","Landslide","Downpour","",0,0,"The Statesman","http://www.thestatesman.com/news/northeast/landslides-snap-siliguri-gangtok-road-link/70121.html","Unknown",NA,"Small",6.96339,43000,"IN","AS","Thu Jun 25 2015 19:37:44 GMT+0000 (UTC)",27.0087,88.443,NA,NA,NA,NA
"6926",6965,2015-06-17,"","landslide","Landslide","Downpour","",0,0,"The Statesman","http://www.thestatesman.com/news/northeast/landslides-snap-siliguri-gangtok-road-link/70121.html","Unknown",NA,"small",5.85756,43000,"IN","AS","Thu Jun 25 2015 19:40:17 GMT+0000 (UTC)",27.0257,88.4301,NA,NA,NA,NA
"6927",6966,2015-06-17,"","landslide","Landslide","Downpour","",0,0,"The Statesman","http://www.thestatesman.com/news/northeast/landslides-snap-siliguri-gangtok-road-link/70121.html","Unknown",NA,"Small",8.53707,43000,"IN","AS","Thu Jun 25 2015 19:44:16 GMT+0000 (UTC)",26.9974,88.4314,NA,NA,NA,NA
